ICB name,GP code,GP name,Asthma: QOF prevalence,Bowel cancer screening coverage: aged 60 to 74 years old,Breast screening coverage: aged 53 to 70 years old,CHD: QOF prevalence,CKD: QOF prevalence,COPD: QOF prevalence,Cancer: QOF prevalence,Cervical screening coverage: aged 25 to 49 years old,Cervical screening coverage: aged 50 to 64 years old,Children who received at least 1 dose of MMR vaccine between the ages of 1 and 1.5 yrs,Dementia: QOF prevalence,Depression: QOF incidence - new diagnosis,Deprivation score (IMD 2025),Diabetes: QOF prevalence,Hypertension: QOF prevalence,"Last BP reading of patients (80+ yrs, with hypertension), in the last 12 months is <= 150/90 mmHg (denominator incl. PCAs)","Last BP reading of patients (<80 yrs, with hypertension), in the last 12 months is <= 140/90 mmHg (denominator incl. PCAs)",Learning disability: QOF prevalence,Mental Health: QOF prevalence,Obesity: QOF prevalence (new definition),Osteoporosis: QOF prevalence,"Patients (aged 45+ yrs), who have a record of blood pressure in the last 5 yrs (denominator incl. PCAs)",Patients with diabetes and a history of CVD (excl. haem. stroke) treated with a statin (denominator incl. PCAs),People with type 2 diabetes who have received an annual foot check,People with type 2 diabetes who received a cholesterol check,Smoking: QOF prevalence,Stroke: QOF prevalence,Weighted population
North West London ICB - W2U3Z ,E84637,Hilltop Medical Practice,4.5907,56.1644,56.8966,1.4354,3.2669,0.8373,1.4753,65.9794,81.3559,67.7966,0.1994,2.27,44.604,9.7116,9.8684,85.7143,77.3543,0.4984,1.1962,17.7464,1.9426,87.8201,89.899,89.2308,95.3846,15.5567,0.7775,4502
North West London ICB - W2U3Z ,E84638,Alperton Medical Centre,3.2028,66,61.5385,2.2208,4.451,0.3515,1.7095,72.8889,77.6471,94.4444,0.4793,0.435,29.06,14.2218,12.6698,83.1858,79.8529,0.3675,0.5592,16.9139,0.426,90.3365,89.5928,89.0511,95.6204,6.8646,1.1823,5270
North West London ICB - W2U3Z ,E84645,Park Royal Medical Practice,3.4112,61.8497,53.4351,1.5469,3.7801,0.7166,1.9336,64.5885,76.8,72.549,0.5232,1.688,35.808,10.1192,12.1702,86.6667,74.1177,0.4891,1.3535,18.0782,0.2343,91.3076,81.7259,92.4812,97.7444,15.273,1.2966,9689
North West London ICB - W2U3Z ,E84646,The Streatfield Medical Centre,2.6335,58.7629,75,1.5954,2.7565,0.2746,1.2946,59.8746,77.1429,45.3704,0.2223,0.748,18.475,7.0207,7.637,87.5,77.1484,0.17,0.2877,11.5371,0.9317,77.2876,86.1111,92.1053,93.4211,13.5004,0.4838,4772
North West London ICB - W2U3Z ,E84647,Kenton Clinic,3.7692,79.8077,85.0746,2.5735,4.9085,0.3893,2.5519,62.585,77.7778,71.4286,0.4325,0.929,17.818,11.9528,13.7976,89.3443,74.8062,0.6704,0.6055,18.2011,0.4906,95.6432,81.3433,94.8052,97.4026,8.5216,1.1246,3453
North West London ICB - W2U3Z ,E84653,Zain Medical Centre,4.2484,58.5714,68.75,2.5523,3.1435,0.7236,1.3946,50.3937,72.7273,91.0448,1.1709,1.589,22.699,11.1241,10.6302,82.4675,74.159,0.4605,1.3551,13.1993,1.3749,85.8985,80.5369,93.8776,95.9184,17.276,1.1183,3601
North West London ICB - W2U3Z ,E84656,Roundwood Park Medical Centre,5.2565,66.9231,60.3774,2.073,3.3592,0.7463,2.2222,61.4841,74.7475,72.5275,0.5141,2.939,38.841,10.4762,12.8524,87.5,75.2547,0.5804,1.1609,16.3342,0.3643,85.7143,88.4354,88.8889,96.9697,13.2931,1.0945,6044
North West London ICB - W2U3Z ,E84658,Aspri Medical Centre,4.1112,63.6986,73.1959,2.4924,4.8804,0.704,2.7588,65.7459,77.1084,83.3333,0.3995,1.053,22.573,12.8518,15.7344,66.6667,63.3083,0.4566,1.1035,17.1531,0.6893,85.4738,79.2208,89.3204,93.2039,14.6558,1.5221,5342
North West London ICB - W2U3Z ,E84663,Kenton Bridge Medical Centre - Dr Raja,4.7452,63.1579,60.5769,2.9482,3.1038,0.7212,2.4548,46.978,68.9655,81.25,0.5314,2.208,16.235,8.5269,12.4383,92.0455,87.1128,0.5188,0.62,16.9086,4.9521,84.4435,84.0659,89,93,8.5757,1.4298,6340
North West London ICB - W2U3Z ,E84665,Neasden Medical Centre,3.7545,56.9672,63.871,2.3471,3.1559,1.0013,2.4117,57.5563,69.0647,92.3077,0.3338,1.631,44.226,11.0614,15.3639,84.3023,78.4861,0.4953,0.9152,19.7914,0.5934,83.9535,90.535,90.303,95.1515,20.4313,1.3889,9199
North West London ICB - W2U3Z ,E84674,Chichele Road Surgery,3.2316,46.281,51.1905,2.0781,3.0891,1.476,2.2334,40.1015,57.8313,62.5,0.2719,1.015,34.132,7.3752,11.8275,77.5281,56.1539,0.3107,1.6896,9.9662,1.481,65.9641,79.3814,71.6418,86.5672,21.4379,0.9516,4988
North West London ICB - W2U3Z ,E84676,Headstone Lane Medical Centre,5.1465,60.8696,68.75,2.4968,3.8624,0.6692,1.9048,64.0625,80.597,90,0.3089,0.682,16.677,16.2739,15.2638,91.1765,82.0952,0.3861,0.9524,21.0321,0,91.4021,84.0336,94.7368,95.7895,8.3385,1.184,2977
North West London ICB - W2U3Z ,E84678,Preston Medical Centre,3.3581,56.6929,63.5294,2.7884,4.08,0.2341,2.5968,43.8889,60.274,90.4762,0.2554,0.39,23.877,12.5,15.0064,83.3333,75.3846,0.2767,0.6811,13.7994,0.5909,83.3333,92.8058,93.5065,89.6104,10.4177,1.1707,3992
North West London ICB - W2U3Z ,E84680,Headstone Road Surgery,4.1014,61.7284,59.6774,1.762,2.3843,0.6176,1.5804,56.2738,75,84.5238,0.436,1.62,20.883,8.7534,10.0454,87.6543,69.2797,0.5268,0.545,15.3704,1.4191,87.1056,90.099,90.1408,97.1831,11.8716,1.0536,4247
North West London ICB - W2U3Z ,E84684,The Tudor House Medical Centre,4.6491,61.8557,62.5,2.2029,5.5556,0.8286,2.4454,56.5,71.2121,88,0.1819,1.8,34.046,10.8602,12.4293,87.4016,73.1557,0.3638,1.0914,18.0298,0.6121,89.7934,86.7133,89.7436,94.8718,16.4117,1.1722,4715
North West London ICB - W2U3Z ,E84685,Sudbury Surgery,4.2378,61.4719,61.1842,2.7133,4.8216,0.6058,3.054,53.125,75,75,0.7824,0.825,23.332,12.2293,15.3584,72.428,71.4579,0.7067,1.5144,16.6059,0.5564,85.6345,87.5,80.8511,92.1986,11.8506,1.5522,8154
North West London ICB - W2U3Z ,E84693,St. Peter's Medical Centre,6.5093,66.0099,68.75,1.6054,2.7599,0.6503,2.8754,60.2564,69.2308,91.6667,0.315,1.605,17.335,6.7191,9.8964,85.4962,74.3772,0.2743,1.1075,13.1964,1.2635,82.1498,82.4818,90.6977,95.3488,11.3823,0.9754,7842
North West London ICB - W2U3Z ,E84699,Kings Edge Medical Centre,3.7736,54.2056,64.1791,2.1847,3.7409,1.0179,1.5889,50,63.3333,96.4286,0.5214,0.7,22.279,13.0304,16.0129,78.7037,77.2812,0.571,0.993,19.4951,0.856,78.1911,84.9057,85.5422,87.9518,10.8957,0.993,3598
North West London ICB - W2U3Z ,E84701,Pearl Medical Practice,2.7766,60,57.3171,1.456,2.835,0.4271,1.3395,63.2075,73.0769,92.5,0.2524,1.308,26.587,11.05,12.6966,86.6667,75.4209,0.2524,0.7765,14.8534,0.0757,86.8578,93.1818,89.7727,93.1818,9.8628,0.8542,4271
North West London ICB - W2U3Z ,E84702,Willesden Green Surgery,4.1817,55.7576,48.2456,1.5912,1.5856,0.5531,1.523,59.2892,68.75,86.3095,0.1288,5.792,32.355,6.5356,7.5163,78.022,62.5971,0.341,1.0532,13.4542,0.9068,81.7468,93.6047,88.3495,95.1456,18.5426,0.6971,9730
North West London ICB - W2U3Z ,E84704,St George's Medical Centre_E84704,7.4588,58.3333,72.7273,3.1326,4.2334,1.0578,3.0513,56.25,76.9231,100,0.4475,1.497,40.477,12.5697,23.5151,87.6712,79.0099,0.5289,1.3832,18.8436,1.1862,92,89.5349,89.5833,95.8333,13.561,1.7901,2524
North West London ICB - W2U3Z ,E84709,Wembley Park Drive Medical Centre,3.5137,57.9336,59.5238,1.2593,2.1447,0.4169,1.5372,45.3254,61.0256,87.0968,0.1954,1.309,21.946,5.0907,7.1475,91.1017,71.4894,0.5862,0.8294,19.4633,0.8493,77.0876,88.3117,90.0585,95.3216,11.3321,0.7382,15320
North West London ICB - W2U3Z ,E85001,Thornbury Road Centre For Health,4.9283,70.354,67.284,2.571,3.7319,0.9613,3.0964,66.6667,77.551,79.4118,0.7825,0.263,17.582,8.4492,13.0449,88.4,78.5169,0.6036,1.5873,16.6137,1.1999,89.241,90.8537,89.7196,96.2617,12.4486,1.5985,8232
North West London ICB - W2U3Z ,E85003,North End Medical Centre,4.4998,51.4512,54.5741,1.6938,1.6909,1.1081,2.2953,49.6388,60.7717,67.3469,0.3482,0.668,22.948,5.3172,10.5266,70.1195,65.1376,0.2322,1.9101,7.0947,0.5165,72.3824,85.4902,85.7143,88.961,18.3364,0.9973,18042
North West London ICB - W2U3Z ,E85004,Albany Practice,5.273,62.0482,58.5185,2.7347,3.5471,1.8639,2.381,58.1395,71.6535,66.129,0.8435,0.699,25.04,7.3269,11.9184,86.3388,75.9019,0.8571,1.5646,10.8288,0.353,85.4372,79.8561,76.1364,90.9091,18.7055,1.7551,7619
North West London ICB - W2U3Z ,E85005,"The Surgery, Dr Dasgupta & Partners",3.9124,58.2609,62.3377,1.8875,1.9186,1.0401,1.6757,52.5253,71.2329,85.7143,0.2311,0.925,31.87,7.2599,10.6703,81.0811,72.0833,0.52,1.6179,8.368,0.0739,82.145,88.5417,82.4561,92.9825,16.9661,0.9823,5197
North West London ICB - W2U3Z ,E85006,Waterside Medical Centre,6.725,50.9804,53.6585,2.7162,2.518,0.4793,1.6177,61.658,71.9512,77.2727,0.2596,0.565,32.971,12.3925,11.7436,83.9506,77.712,0.699,1.5778,18.3196,0.4471,90.0726,91.2,92.0455,96.5909,12.0215,1.2582,5165
North West London ICB - W2U3Z ,E85007,St Margaret's Practice,6.0604,70.0272,65.1852,2.1695,3.0509,1.5241,3.3359,70.2306,74.6988,83.6539,0.7854,0.44,18.683,6.8865,11.9984,85.8974,68.2372,0.3499,1.1897,9.43,0.4121,85.7066,82.6484,78.8321,90.5109,13.4658,1.4386,12209
North West London ICB - W2U3Z ,E85008,North Fulham Surgery,5.8005,65,70.7143,2.5263,3.8199,1.7653,3.8655,59.0734,77.9528,71.1111,0.624,0.466,23.876,6.8061,13.0117,78.866,68.9864,0.3348,2.0545,8.16,0.6678,81.4906,91.8519,72.4638,92.7536,15.8501,1.9175,7688
North West London ICB - W2U3Z ,E85012,Ks Medical Centre,7.013,60.1227,69.7248,5.1051,4.3048,1.3514,2.515,51.1111,69.2308,82.8571,0.7508,0.414,32.226,15.6024,18.1869,84.4749,58.6667,0.7508,1.5203,12.9144,0.3106,88.5879,93.0233,86.7647,95.5882,9.7271,1.9895,6827
North West London ICB - W2U3Z ,E85013,Westseven GP,5.1218,66.6667,60.9091,1.9029,2.0781,1.302,1.8361,58.9844,69.3878,79.6875,0.2671,0.861,27.413,5.7084,10.0317,93.3333,78.9279,0.651,1.2519,11.314,1.2995,82.4675,89.4737,91.6667,95.8333,13.757,0.9014,5122
North West London ICB - W2U3Z ,E85014,Northfields Surgery,4.9889,74.7967,66.8508,2.1847,3.0531,0.6849,2.9169,62.3824,74.5342,91.5254,0.6023,0.413,13.958,5.0493,13.0846,80.4546,78.1532,0.2126,0.8857,5.7227,0.2254,83.9771,85.1852,88.1356,94.9153,12.3349,1.3344,7470
North West London ICB - W2U3Z ,E85015,Hounslow Medical Centre,3.872,57.377,55.7692,3.3496,3.2531,0.4874,1.7733,48.0315,67.1756,75.2475,0.4252,0.416,27.44,13.6974,14.7568,81.1404,62.6778,0.3526,0.9229,16.4922,0.0694,84.8119,88.3281,87.7451,94.1176,10.2287,1.3378,8754
North West London ICB - W2U3Z ,E85016,Richford Gate Medical Centre,5.2074,60.9848,56,1.9193,2.4323,1.3487,3.4062,55.8952,68.5185,90.9091,0.6311,0.824,21.723,5.4721,11.4723,87.7863,72.3005,0.7003,1.5043,8.5996,1.2923,79.3396,84.264,82.2917,94.7917,15.968,1.6253,11581
North West London ICB - W2U3Z ,E85019,Crown Street Surgery,5.0364,66.1905,63.1902,2.1951,3.391,1.3677,2.8273,62.8895,75.3425,70.5882,0.4712,0.844,24.933,7.4306,12.9181,81.25,73.3625,0.747,1.8619,12.6073,0.5551,81.8074,87.4286,88.7755,93.8776,14.7142,1.7354,9244
North West London ICB - W2U3Z ,E85020,Brook Green Medical Centre,4.0507,58.0858,53.9063,1.5243,2.0307,1.1068,2.5931,56.2108,68.3398,83.3333,0.7147,0.677,19.196,4.5965,9.7654,81.017,72.6181,0.1708,1.499,7.4308,0.4276,77.5285,78.6458,84.4037,87.156,12.8141,1.3472,15537
North West London ICB - W2U3Z ,E85021,Yeading Medical Centre,5.1085,62.2378,64.7059,1.6282,3.1279,1.0663,1.8444,67.7165,80.3419,80.2817,0.317,1.601,33.551,9.8935,14.611,91.5385,78.6199,0.634,0.9942,16.0994,1.0352,89.8862,94.1177,85.8586,92.9293,15.9762,0.8357,6961
North West London ICB - W2U3Z ,E85023,Chepstow Gardens Medical Centre,7.1224,61.25,68.4211,4.7668,5.7247,1.4981,2.792,57.2917,74.4186,65,0.7491,0.609,31.384,13.8097,18.9649,90.8257,79.0179,0.681,1.6003,20.9501,0.1992,91.3706,84.9624,86.1538,96.9231,11.7993,2.5877,3510
North West London ICB - W2U3Z ,E85024,Carlton Surgery,6.1184,66.4336,61.3208,2.8892,4.2782,1.9578,3.1933,67.3684,76.0417,84.3137,0.4562,1.028,26.36,11.1033,15.4343,86.8217,78.3309,0.5702,0.6273,16.6826,0.1141,90.3992,88.8,81.1765,91.7647,16.6439,1.6157,5337
North West London ICB - W2U3Z ,E85025,Cassidy Road Medical Centre,3.7328,51.0791,44.2478,1.059,1.054,0.8405,1.2439,59.186,58.7719,87.6289,0.1849,0.8,19.272,3.0562,5.9842,84.2593,74.8344,0.1345,1.0086,5.2113,0.6082,84.8273,89.2473,82.1429,91.0714,12.6282,0.5883,10271
North West London ICB - W2U3Z ,E85026,Gordon House Surgery,4.7273,66.5653,64.9805,2.1578,2.4369,1.0009,2.8597,63.8298,72.6531,84.058,0.481,0.857,21.009,5.0733,11.0165,84.8718,71.7241,0.416,1.4754,9.0873,1.1879,80.2211,92.0398,88.6957,95.6522,12.9306,1.1244,14542
North West London ICB - W2U3Z ,E85028,Hillcrest Surgery,4.2582,64.6789,62.6506,2.0872,2.5049,0.7649,2.5462,51.2195,66.4516,87.0968,0.3497,0.488,20.302,5.3186,10.1628,80,71.6,0.2295,1.1365,7.8444,0.6505,77.3033,90.6475,89.1892,94.5946,12.5695,0.9616,8745
North West London ICB - W2U3Z ,E85029,"The Medical Centre, Dr Jefferies & Partn",5.8104,52,58.1818,1.825,2.4172,1.729,2.0377,45.2113,56.2212,80.2326,0.3499,0.622,18.719,4.6569,14.0926,81.1847,63.9502,0.3087,1.9623,12.8012,0.7328,66.0175,87.963,74.7826,91.3043,16.8205,1.1732,13815
North West London ICB - W2U3Z ,E85030,Chiswick Health Practice,4.3655,70.7602,66.9231,1.9036,2.8965,1.2046,3.9411,57.3333,72.8682,89.8551,0.8328,0.858,13.906,4.3708,10.9607,82.5,70.0173,0.2082,1.1154,8.2067,0.6826,80.5852,90.6977,89.7959,95.9184,11.0155,1.398,5749
North West London ICB - W2U3Z ,E85032,Ashchurch Surgery,4.6296,60.4839,56.25,2.1559,3.0272,1.4808,3.3319,52.1277,66.3158,56,0.6533,0.53,20.987,7.3511,12.9355,81.6794,70.4104,0.3049,1.6986,11.0494,0.0593,78.1792,77.6596,78.8462,84.6154,16.7482,1.8728,5297
North West London ICB - W2U3Z ,E85033,Hammersmith Surgery,4.0514,64.4269,68.7179,1.4788,2.3402,1.2467,2.5965,58.2593,72.6776,80.7692,0.5417,0.521,20.418,4.7345,10.9707,88,71.5613,0.2321,1.4272,6.2144,0.1566,81.4591,85.8108,89.1566,93.9759,13.6834,1.2381,11200
North West London ICB - W2U3Z ,E85034,Grosvenor House Surgery,6.2131,58.7838,56.3107,2.9181,4.4904,1.3679,2.8452,63.1068,75,61.1111,0.7113,0.506,29.621,11.6137,17.2716,86.6029,80.2168,0.7842,2.7357,13.0971,0.2094,87.018,85.3933,91.9192,93.9394,18.047,1.7326,7048
North West London ICB - W2U3Z ,E85035,Mount Medical Centre,3.6396,68.7898,54.902,2.4889,3.2145,1.7423,2.2954,60.5839,70.6522,78.5714,0.3872,1.834,29.007,9.7729,12.3617,95.4546,89.6684,0.5116,0.9126,14.972,0.1064,90.5479,89.1304,92.9293,92.9293,15.908,1.2168,6732
North West London ICB - W2U3Z ,E85038,"The Surgery, Dr Mangwana & Partners",4.0324,61.7391,56.701,1.4584,2.4185,0.8102,2.7188,51.5901,62.9213,80,0.4141,0.389,14.02,4.4891,9.6867,81.8182,72.6619,0.162,0.9723,5.9166,0.8312,75.2865,80.3571,87.1795,94.8718,9.9543,1.0983,4875
North West London ICB - W2U3Z ,E85040,West4 GPs,5.0379,74.6269,71.0526,2.6339,2.6351,1.241,5.2931,66.4336,74.7059,78.7234,0.6078,0.447,15.034,5.6576,13.2835,87.9245,79.5918,0.2659,0.9624,8.3371,0.2007,84.319,87.8505,91.0448,94.0299,10.5256,1.8108,8593
North West London ICB - W2U3Z ,E85041,Hanwell Health Centre (Naish),5.5304,68,69.7248,2.4159,2.7839,0.8527,2.4159,62.9787,74.7573,63.6364,0.3158,1.014,25.531,6.703,11.1322,84.5455,78.1513,0.6158,1.1685,8.4311,0.8449,80.6082,93.3962,90.625,93.75,16.817,0.9474,5539
North West London ICB - W2U3Z ,E85042,The New Surgery,4.8155,62.5,54.902,1.8059,1.2873,1.2399,2.345,58.3333,70.4762,93.9394,0.1887,1.24,24.599,5.2764,8.8949,83.9286,76.6423,0.3908,1.5364,10.41,0.8593,84.9787,83.4711,85.7143,94.6429,17.6017,1.0377,7010
North West London ICB - W2U3Z ,E85045,Twickenham Park Medical Centre,6.5244,74.0385,57.3333,3.4739,4.9298,2.1971,3.8005,63.8889,72.7273,63.1579,0.9204,0.792,23.483,9.3474,16.6271,80.9091,66.4444,1.1283,1.247,11.7308,0.2935,85.2142,85,78,92,18.4742,2.1378,3795
North West London ICB - W2U3Z ,E85046,Eastmead Avenue Surgery,6.2221,63.4615,60,3.5056,3.7425,1.2229,3.0491,64.1921,75,89.6552,0.4402,1.378,26.998,10.0162,14.7399,89.0173,74.145,0.5381,1.0435,19.8437,2.6721,87.3355,90.625,93.4066,96.7033,13.1017,1.4675,6458
North West London ICB - W2U3Z ,E85048,"Dr Canisius & Dr Hasan, Parkview Cfh&W",5.6998,51.8248,53.6585,1.5595,2.7027,1.1632,1.9813,53.2663,61.0619,77.9412,0.3324,1.214,29.868,6.7678,10.8398,77.381,67.6702,0.4474,1.2144,11.7009,0.8422,86.3886,91.791,67.4699,90.3614,17.8439,1.1888,8340
North West London ICB - W2U3Z ,E85049,Belmont Medical Centre_E85049,4.733,54.7771,55.1402,2.9576,2.4946,0.4407,1.3686,64.9007,69.7917,97.7012,0.2784,1.053,35.129,14.2491,14.4746,86.5854,78.321,0.4291,0.9279,17.8947,0.1966,89.0631,95.3587,93.1937,96.3351,6.6584,0.9163,8147
North West London ICB - W2U3Z ,E85050,Greenford Road Medical Centre,4.9393,63,73.7179,2.9543,3.4316,0.9805,2.5723,57.5972,74.4681,66.1765,0.2929,0.983,25.258,9.6764,14.5677,82.8283,75.7928,0.7258,1.4135,13.2741,0.8925,86.7153,89.418,86.087,93.913,17.3117,1.2861,7567
North West London ICB - W2U3Z ,E85051,Greenford Avenue Fhp,6.3669,65.5629,65.8333,2.8013,4.3672,2.4385,4.0105,63.0573,73.5849,71.4286,1.0278,0.323,30.33,10.9676,18.0169,83.7838,75.0353,0.786,1.3906,17.5931,0.4345,89.6269,83.8235,90.8046,97.7011,18.0451,1.5316,5829
North West London ICB - W2U3Z ,E85052,Cranford Medical Centre,4.4802,60.3774,70.339,2.7625,3.1377,0.9119,1.9311,56.7376,71.8182,88.3117,0.4291,0.472,28.817,13.3488,13.1554,91.875,78.4409,0.4023,0.9253,15.722,0.1454,85.6662,91.7476,88.5135,91.2162,12.3748,1.1801,6567
North West London ICB - W2U3Z ,E85053,The Medical Centre_E85053,7.1584,67.619,57.1429,3.0482,3.6735,1.8053,2.0716,71.3043,83.3333,61.1111,0.4735,1.039,30.141,10.1095,14.9748,71.6216,75,0.5623,1.2134,11.1317,0.1692,82.1355,87.5,91.8367,91.8367,16.948,1.5389,3536
North West London ICB - W2U3Z ,E85054,Hillview Surgery,5.3631,63.986,66.5025,2.6982,3.3713,0.7734,1.9599,62.5592,73.5955,73.0769,0.3955,1.203,24.924,9.6585,14.1765,83.5125,74.7376,0.3691,1.0107,12.8022,0.2816,81.4856,88.3212,81.3559,95.4802,16.8099,1.1074,10367
North West London ICB - W2U3Z ,E85055,The Bush Doctors,4.2827,52.0913,48.9583,1.9507,2.2125,1.826,2.9126,46.6403,71.4286,64.8649,0.383,1.847,27.417,6.5099,12.6214,75.1295,67.9739,0.3474,2.2179,9.4895,0.6418,77.3594,83,88.0342,93.1624,19.3131,1.5231,12805
North West London ICB - W2U3Z ,E85056,St Davids Practice,4.8006,71.7391,61.2903,2.1962,4.036,1.7228,2.4066,61.1111,68.3099,83.3333,0.4997,1.543,25.608,9.5286,13.0063,85.4015,65.2582,0.6839,0.697,12.837,0.172,85.1774,90.9091,88.1818,93.6364,14.4891,1.2099,7114
North West London ICB - W2U3Z ,E85057,Queens Walk Practice,5.2203,76.3473,68.9076,2.9983,3.1543,1.7323,4.7877,69.7406,80.5687,88.3333,0.5521,0.469,13.537,5.3335,14.3061,90.5914,79.2219,0.2189,1.0185,9.2636,1.6262,89.2005,92.6667,92.8571,96.4286,9.7838,1.6943,9516
North West London ICB - W2U3Z ,E85058,Blue Wing Family Doctor Unit,6.9954,61.9048,71.2418,3.3447,2.2928,1.3324,2.4065,50.5837,67.1429,94.6429,0.775,0.594,27.412,13.3422,17.308,82.3009,77.3639,0.775,1.2237,14.8947,0.0764,94.6576,85.8537,91.0345,91.7241,15.1662,2.0258,7668
North West London ICB - W2U3Z ,E85059,Chestnut Practice,4.0296,64.3836,74.1722,2.9208,3.113,0.7661,2.3821,62.1711,72.3881,92.3077,0.3711,0.428,27.38,13.164,14.8432,88.4817,76.2631,0.2753,0.814,19.6371,0.2231,85.281,86.6667,90.8571,93.1429,11.879,1.1252,7453
North West London ICB - W2U3Z ,E85060,Kingfisher Practice,6.6634,72.2892,73.7705,2.993,3.323,1.138,2.993,68.8525,72.4771,86.2745,0.4988,1.827,20.128,8.7746,15.6041,84.9673,77.4764,0.6703,0.9197,15.2546,1.2249,90.8264,88.4058,86.25,93.75,14.5086,1.7459,5682
North West London ICB - W2U3Z ,E85061,Welcome Practice,5.2578,54.8387,56.9767,2.0934,2.8882,0.6561,1.2029,59.6491,72.6027,87,0.3125,0.277,33.518,12.229,10.5921,88.9908,84.3585,0.4531,1.1561,18.7339,0.4356,93.7306,86.6667,95.5752,98.2301,10.5133,0.7343,6077
North West London ICB - W2U3Z ,E85062,Firstcare Practice,2.5525,59.542,59.292,1.2959,0.9722,0.3692,0.7964,53.7152,65.2542,91.2791,0.1448,0.34,26.766,7.0857,7.4423,83.0357,72.1616,0.2317,0.5864,10.2039,0.2643,91.2052,91.2162,91.8367,93.8776,13.9149,0.6805,9404
North West London ICB - W2U3Z ,E85064,West End Surgery,5.6839,64.4295,59.322,2.425,3.0026,1.4923,2.0232,68.5841,80,73.3333,0.2583,1.026,32.07,9.1458,13.5888,93.8597,81.8728,0.6027,1.3919,17.3629,1.214,91.046,89.7059,91.8605,97.6744,16.7343,1.1049,6647
North West London ICB - W2U3Z ,E85066,The Bedford Park Surgery,4.7271,74.0741,66.6667,2.1798,2.4071,0.6613,3.6248,71.7949,71.7949,100,0.3184,0.884,11.773,2.8597,8.3517,76.4045,73.8095,0.0735,0.7348,4.3876,0.1412,80.2602,73.913,93.3333,93.3333,7.812,1.0042,3088
North West London ICB - W2U3Z ,E85069,Oldfield Family Practice,6.2622,70.339,70.9677,2.7125,3.2515,1.3201,2.6582,66.2037,76.5432,81.8182,0.4702,0.819,27.224,9.653,14.0506,92.3611,81.5166,0.6691,1.302,14.7135,2.589,87.6142,85.4839,94.4444,98.6111,16.3713,1.0307,5005
North West London ICB - W2U3Z ,E85071,Clifford House Medical Centre,3.9187,67.2131,70,2.0551,4.9804,2.0551,3.83,60.6061,71.4286,90.4762,0.5605,0.392,26.204,9.989,16.9547,81.6901,77.7397,0.3737,0.8407,19.5299,1.6993,90.8163,93.0233,90,96.6667,13.5428,1.4012,2149
North West London ICB - W2U3Z ,E85074,West Kensington GP Surgery,3.741,65.3061,56.25,1.3811,1.3884,0.4439,2.417,58.6667,63.8554,91.6667,0.1973,0.13,18.489,2.661,6.1329,84.4156,62.8378,0.1151,1.1016,4.6464,0.0701,73.7634,84,87.5,95.8333,13.2948,0.8221,4690
North West London ICB - W2U3Z ,E85075,Chiswick Family Practice_E85075,4.6554,62.3762,57.1429,2.1075,2.7867,1.6559,3.3118,68.8679,69.2308,90.566,0.3441,0.804,20.265,5.7565,13.0753,85.3659,81.1787,0.9677,1.0108,10.7181,1.3255,81.9063,87.8378,90,97.5,14.3809,1.2473,3908
North West London ICB - W2U3Z ,E85077,Shepherds Bush Medical Centre,3.9221,47.0588,49.0909,2.095,1.9316,0.7263,2.2067,43.4783,63.8298,86.6667,0.2793,0.412,26.482,8.1395,11.7318,84.4156,71.137,0.3631,1.0894,10.893,0.0994,77.36,85.5263,82,92,20.9173,1.3687,4049
North West London ICB - W2U3Z ,E85083,Dr Sivanesan & Partner,7.5921,58.209,69.697,3.2126,3.2194,0.7577,1.4851,73.6,80,93.3333,0.4546,0.616,30.359,18.9463,18.0027,88,86.6089,0.6062,1.0456,14.7655,0.1628,93.9444,92.5439,92.973,97.8378,6.9867,1.0305,6482
North West London ICB - W2U3Z ,E85088,Elmbank Surgery,7.0914,59.2593,58.9474,2.6631,2.6549,1.6664,2.2582,71.5385,80,76.3889,0.3582,2.434,31.894,9.5915,14.2501,86.7133,81.9948,0.6074,1.2303,15.9493,1.767,90.2472,96.4029,89.7727,96.5909,18.7034,0.9656,6567
North West London ICB - W2U3Z ,E85090,Hammond Road Surgery,5.3173,57.265,52.1127,2.9027,2.7558,0.215,1.093,69.3122,75.8621,95.2381,0.2688,0.641,33.537,12.6746,14.639,86.1111,74.4711,0.4121,0.663,15.4668,0.3759,88.7135,93.1818,90.5983,96.5812,5.1122,1.2363,5148
North West London ICB - W2U3Z ,E85091,Brunswick Surgery,4.4395,58.8235,60.4167,2.7108,1.7615,0.7745,2.1746,56.6372,73.913,93.1035,0.2979,0.734,26.133,7.6757,12.4516,85.7143,76.6938,0.3575,0.7447,16.6239,0.1083,90.1189,93.3333,89.7436,97.4359,14.4406,0.6851,2286
North West London ICB - W2U3Z ,E85096,Medical Centre,5.1692,62.5899,70,2.9305,2.5049,0.5104,1.7451,61.6915,76.8293,84,0.3787,0.685,27.443,11.8598,12.7264,92.233,76.5672,0.3128,0.922,19.2955,0.1215,85.0093,93.7888,88.9831,94.0678,11.5645,1.1525,5080
North West London ICB - W2U3Z ,E85098,Islip Manor Medical Centre,4.7651,61.0619,58.0645,1.4195,2.0179,0.8949,1.5275,63.7681,79.7753,83.0986,0.2314,0.673,31.851,8.6939,12.6524,92.1875,83.3333,0.6789,0.8023,12.7803,0,89.519,88.7755,93.5897,96.1538,16.9954,0.7561,5647
